Target,CAMEOCode,Date,Source,Region,
AZ,"Agriculture, fishing, and forestry",08/10/2012 12:00:00 AM,AZ,,
BD,"Public Administration, Law, and Justice",11/12/2012 12:00:00 AM,BD,,
BD,"Public Administration, Law, and Justice",07/18/2012 12:00:00 AM,ES,,
BD,"Public Administration, Law, and Justice",07/18/2012 12:00:00 AM,US,,
BD,"Public Administration, Law, and Justice",11/22/2012 12:00:00 AM,BD,,
BD,"Public Administration, Law, and Justice",11/12/2012 12:00:00 AM,BD,,
BD,Education,09/13/2012 12:00:00 AM,BD,,
BD,Education,08/14/2012 12:00:00 AM,BD,,
BD,"Public Administration, Law, and Justice",09/10/2012 12:00:00 AM,BD,,
BD,"Public Administration, Law, and Justice",09/17/2012 12:00:00 AM,BD,,
BD,"Public Administration, Law, and Justice",07/29/2012 12:00:00 AM,BD,,
BD,"Public Administration, Law, and Justice",10/10/2012 12:00:00 AM,BD,,
BD,"Agriculture, fishing, and forestry",08/30/2012 12:00:00 AM,BD,,
BD,"Water, sanitation and flood protection",07/26/2012 12:00:00 AM,BD,,
BD,"Water, sanitation and flood protection",10/10/2012 12:00:00 AM,BD,,
BD,"Water, sanitation and flood protection",10/10/2012 12:00:00 AM,BD,,
BD,"Water, sanitation and flood protection",08/14/2012 12:00:00 AM,BD,,
BD,Energy and mining,08/28/2012 12:00:00 AM,DE,,
BD,Health and other social services,07/15/2012 12:00:00 AM,BD,,
BD,"Agriculture, fishing, and forestry",08/13/2012 12:00:00 AM,BD,,
BD,Finance,10/25/2012 12:00:00 AM,BD,,
BD,Health and other social services,11/08/2012 12:00:00 AM,1W,,
BD,"Water, sanitation and flood protection",08/14/2012 12:00:00 AM,BD,,
BD,Transportation,08/08/2012 12:00:00 AM,BD,,
BD,Transportation,11/15/2012 12:00:00 AM,BD,,
BD,Transportation,08/15/2012 12:00:00 AM,BD,,
BD,Transportation,08/15/2012 12:00:00 AM,BD,,
BD,Transportation,09/04/2012 12:00:00 AM,BD,,
BD,Transportation,09/04/2012 12:00:00 AM,BD,,
BD,Education,09/16/2012 12:00:00 AM,BD,,
BD,Education,07/04/2012 12:00:00 AM,BD,,
BD,Education,07/04/2012 12:00:00 AM,BD,,
BD,Health and other social services,08/15/2012 12:00:00 AM,IN,,
BD,Health and other social services,09/16/2012 12:00:00 AM,BD,,
BD,Health and other social services,07/04/2012 12:00:00 AM,BD,,
BD,Health and other social services,09/03/2012 12:00:00 AM,BD,,
BD,Health and other social services,10/22/2012 12:00:00 AM,BD,,
BD,Health and other social services,07/26/2012 12:00:00 AM,BD,,
BD,Health and other social services,10/03/2012 12:00:00 AM,DE,,
BD,Health and other social services,08/07/2012 12:00:00 AM,NL,,
BD,Health and other social services,07/10/2012 12:00:00 AM,BD,,
BD,Health and other social services,07/10/2012 12:00:00 AM,BD,,
BD,Health and other social services,08/09/2012 12:00:00 AM,BD,,
BD,Health and other social services,07/10/2012 12:00:00 AM,BD,,
BD,Health and other social services,07/31/2012 12:00:00 AM,SG,,
BD,Health and other social services,08/29/2012 12:00:00 AM,BD,,
BD,Education,07/05/2012 12:00:00 AM,BD,,
BD,Health and other social services,07/02/2012 12:00:00 AM,NL,,
BY,Industry and trade,10/05/2012 12:00:00 AM,BY,,
BY,Energy and mining,09/11/2012 12:00:00 AM,BY,,
BY,Energy and mining,08/16/2012 12:00:00 AM,BY,,
BY,"Public Administration, Law, and Justice",09/10/2012 12:00:00 AM,GB,,
BY,"Water, sanitation and flood protection",08/30/2012 12:00:00 AM,BY,,
BY,"Water, sanitation and flood protection",11/15/2012 12:00:00 AM,BY,,
BY,"Water, sanitation and flood protection",07/24/2012 12:00:00 AM,BY,,
BY,"Water, sanitation and flood protection",09/05/2012 12:00:00 AM,LT,,
BY,"Water, sanitation and flood protection",11/06/2012 12:00:00 AM,LT,,
BY,"Water, sanitation and flood protection",10/22/2012 12:00:00 AM,BY,,
BY,"Water, sanitation and flood protection",10/22/2012 12:00:00 AM,BY,,
BY,"Public Administration, Law, and Justice",07/06/2012 12:00:00 AM,BY,,
BZ,Transportation,07/23/2012 12:00:00 AM,BZ,,
BZ,Transportation,08/28/2012 12:00:00 AM,BZ,,
BZ,Health and other social services,07/20/2012 12:00:00 AM,BZ,,
BJ,"Water, sanitation and flood protection",07/17/2012 12:00:00 AM,BJ,,
BJ,"Water, sanitation and flood protection",07/17/2012 12:00:00 AM,BJ,,
BJ,Information and communications,09/04/2012 12:00:00 AM,BJ,,
BJ,Information and communications,09/04/2012 12:00:00 AM,BJ,,
BJ,Information and communications,09/04/2012 12:00:00 AM,BJ,,
BJ,Industry and trade,08/08/2012 12:00:00 AM,BJ,,
BJ,Information and communications,09/11/2012 12:00:00 AM,BJ,,
BJ,Information and communications,11/01/2012 12:00:00 AM,BJ,,
BJ,Information and communications,10/15/2012 12:00:00 AM,BJ,,
BJ,"Water, sanitation and flood protection",07/11/2012 12:00:00 AM,BJ,,
BT,Finance,07/03/2012 12:00:00 AM,AU,,
BO,"Public Administration, Law, and Justice",08/03/2012 12:00:00 AM,BO,,
BO,"Public Administration, Law, and Justice",07/19/2012 12:00:00 AM,BO,,
BO,"Public Administration, Law, and Justice",08/03/2012 12:00:00 AM,BO,,
BO,"Public Administration, Law, and Justice",12/06/2012 12:00:00 AM,BO,,
BO,"Public Administration, Law, and Justice",09/26/2012 12:00:00 AM,BO,,
BO,"Public Administration, Law, and Justice",07/15/2012 12:00:00 AM,BO,,
BO,"Public Administration, Law, and Justice",07/15/2012 12:00:00 AM,BO,,
BO,"Public Administration, Law, and Justice",07/15/2012 12:00:00 AM,BO,,
BO,Health and other social services,09/17/2012 12:00:00 AM,BO,,
BO,"Public Administration, Law, and Justice",08/02/2012 12:00:00 AM,BO,,
BO,"Agriculture, fishing, and forestry",09/07/2012 12:00:00 AM,BO,,
BO,"Agriculture, fishing, and forestry",09/07/2012 12:00:00 AM,BO,,
BO,"Agriculture, fishing, and forestry",08/14/2012 12:00:00 AM,BO,,
BO,"Agriculture, fishing, and forestry",08/14/2012 12:00:00 AM,BO,,
BO,Energy and mining,08/29/2012 12:00:00 AM,BO,,
BO,"Water, sanitation and flood protection",08/08/2012 12:00:00 AM,BO,,
BO,"Water, sanitation and flood protection",08/08/2012 12:00:00 AM,BO,,
BO,"Water, sanitation and flood protection",08/08/2012 12:00:00 AM,BO,,
BO,"Water, sanitation and flood protection",08/07/2012 12:00:00 AM,BO,,
BO,"Water, sanitation and flood protection",09/24/2012 12:00:00 AM,BO,,
BO,"Water, sanitation and flood protection",10/12/2012 12:00:00 AM,BO,,
BO,"Water, sanitation and flood protection",10/22/2012 12:00:00 AM,BO,,
BO,"Water, sanitation and flood protection",10/22/2012 12:00:00 AM,BO,,
BO,Health and other social services,07/19/2012 12:00:00 AM,BO,,
BO,Transportation,07/23/2012 12:00:00 AM,BO,,
BO,Health and other social services,07/06/2012 12:00:00 AM,BO,,
BO,Health and other social services,07/19/2012 12:00:00 AM,BO,,
BO,Health and other social services, in charge of the te,Bolivia,,99.2012
BO,"Public Administration, Law, and Justice",07/04/2012 12:00:00 AM,BO,,
BO,"Public Administration, Law, and Justice",07/04/2012 12:00:00 AM,BO,,
BO,"Public Administration, Law, and Justice",07/04/2012 12:00:00 AM,BO,,
BO,"Public Administration, Law, and Justice",09/05/2012 12:00:00 AM,BO,,
BO,"Public Administration, Law, and Justice",09/19/2012 12:00:00 AM,BO,,
BA,Health and other social services,07/03/2012 12:00:00 AM,BA,,
BA,Health and other social services,07/03/2012 12:00:00 AM,BA,,
BA,Health and other social services,09/20/2012 12:00:00 AM,BA,,
BA,Health and other social services,11/12/2012 12:00:00 AM,BA,,
BA,Health and other social services,11/09/2012 12:00:00 AM,BA,,
BA,Health and other social services,11/21/2012 12:00:00 AM,BA,,
BA,Health and other social services,11/21/2012 12:00:00 AM,BA,,
BA,Health and other social services,11/21/2012 12:00:00 AM,BA,,
BA,"Agriculture, fishing, and forestry",10/04/2012 12:00:00 AM,BA,,
BA,"Agriculture, fishing, and forestry",10/15/2012 12:00:00 AM,BA,,
BA,"Agriculture, fishing, and forestry",11/01/2012 12:00:00 AM,BA,,
BA,"Agriculture, fishing, and forestry",11/01/2012 12:00:00 AM,BA,,
BA,"Agriculture, fishing, and forestry",11/01/2012 12:00:00 AM,BA,,
BA,"Agriculture, fishing, and forestry",10/02/2012 12:00:00 AM,BA,,
BA,"Agriculture, fishing, and forestry",10/28/2012 12:00:00 AM,BA,,
BA,"Public Administration, Law, and Justice",07/24/2012 12:00:00 AM,BA,,
BA,Health and other social services,09/24/2012 12:00:00 AM,BA,,
BA,Health and other social services,08/22/2012 12:00:00 AM,BA,,
BA,"Water, sanitation and flood protection",07/17/2012 12:00:00 AM,BA,,
BA,"Public Administration, Law, and Justice",09/08/2012 12:00:00 AM,BA,,
BA,"Public Administration, Law, and Justice",09/08/2012 12:00:00 AM,BA,,
BA,"Public Administration, Law, and Justice",09/08/2012 12:00:00 AM,BA,,
BA,"Public Administration, Law, and Justice",09/27/2012 12:00:00 AM,BA,,
BA,"Public Administration, Law, and Justice",09/27/2012 12:00:00 AM,BA,,
BA,"Public Administration, Law, and Justice",09/27/2012 12:00:00 AM,BA,,
BA,"Public Administration, Law, and Justice",09/06/2012 12:00:00 AM,BA,,
BA,"Water, sanitation and flood protection",07/10/2012 12:00:00 AM,BA,,
BA,"Water, sanitation and flood protection",07/10/2012 12:00:00 AM,BA,,
BA,"Water, sanitation and flood protection",09/06/2012 12:00:00 AM,BA,,
BA,"Water, sanitation and flood protection",08/03/2012 12:00:00 AM,BA,,
BA,"Water, sanitation and flood protection",08/03/2012 12:00:00 AM,BA,,
BA,"Water, sanitation and flood protection",08/03/2012 12:00:00 AM,BA,,
BA,"Water, sanitation and flood protection",08/27/2012 12:00:00 AM,BA,,
BA,"Water, sanitation and flood protection",08/28/2012 12:00:00 AM,BA,,
BW,Energy and mining,10/30/2012 12:00:00 AM,ZA,,
BR,"Public Administration, Law, and Justice",08/14/2012 12:00:00 AM,BR,,
BR,"Agriculture, fishing, and forestry",12/03/2012 12:00:00 AM,BR,,
BR,Health and other social services,10/10/2012 12:00:00 AM,BR,,
BR,Health and other social services,10/10/2012 12:00:00 AM,BR,,
BR,Health and other social services,10/10/2012 12:00:00 AM,BR,,
BR,"Agriculture, fishing, and forestry",11/13/2012 12:00:00 AM,BR,,
BR,"Water, sanitation and flood protection",07/04/2012 12:00:00 AM,BR,,
BR,Health and other social services,10/10/2012 12:00:00 AM,BR,,
BR,Health and other social services,10/10/2012 12:00:00 AM,BR,,
BR,Health and other social services,10/10/2012 12:00:00 AM,BR,,
BR,Health and other social services,10/10/2012 12:00:00 AM,BR,,
BR,"Public Administration, Law, and Justice",08/28/2012 12:00:00 AM,BR,,
BR,Health and other social services,10/10/2012 12:00:00 AM,BR,,
BR,Health and other social services,10/10/2012 12:00:00 AM,BR,,
BR,Health and other social services,10/10/2012 12:00:00 AM,BR,,
BR,"Public Administration, Law, and Justice",10/10/2012 12:00:00 AM,BR,,
BR,"Public Administration, Law, and Justice",10/10/2012 12:00:00 AM,BR,,
BR,"Public Administration, Law, and Justice",10/10/2012 12:00:00 AM,BR,,
BR,"Public Administration, Law, and Justice",10/10/2012 12:00:00 AM,BR,,
BR,"Public Administration, Law, and Justice",11/21/2012 12:00:00 AM,BR,,
BR,"Agriculture, fishing, and forestry",11/29/2012 12:00:00 AM,BR,,
BR,"Public Administration, Law, and Justice",10/10/2012 12:00:00 AM,BR,,
BR,"Agriculture, fishing, and forestry",11/13/2012 12:00:00 AM,BR,,
BR,"Public Administration, Law, and Justice",10/10/2012 12:00:00 AM,BR,,
BR,"Public Administration, Law, and Justice",10/10/2012 12:00:00 AM,BR,,
BR,"Public Administration, Law, and Justice",10/10/2012 12:00:00 AM,BR,,
BR,"Public Administration, Law, and Justice",11/30/2012 12:00:00 AM,BR,,
BR,"Public Administration, Law, and Justice",10/10/2012 12:00:00 AM,BR,,
BR,"Public Administration, Law, and Justice",10/10/2012 12:00:00 AM,BR,,
BR,"Public Administration, Law, and Justice",10/10/2012 12:00:00 AM,BR,,
BR,"Water, sanitation and flood protection",10/11/2012 12:00:00 AM,BR,,
BR,"Public Administration, Law, and Justice",10/10/2012 12:00:00 AM,BR,,
BR,"Public Administration, Law, and Justice",10/10/2012 12:00:00 AM,BR,,
BR,"Water, sanitation and flood protection",08/10/2012 12:00:00 AM,BR,,
BR,"Public Administration, Law, and Justice",12/12/2012 12:00:00 AM,BR,,
BR,"Water, sanitation and flood protection",08/22/2012 12:00:00 AM,BR,,
BR,"Public Administration, Law, and Justice",07/23/2012 12:00:00 AM,BR,,
BR,"Water, sanitation and flood protection",08/21/2012 12:00:00 AM,BR,,
BR,"Water, sanitation and flood protection",08/21/2012 12:00:00 AM,BR,,
BR,"Water, sanitation and flood protection",09/04/2012 12:00:00 AM,BR,,
BR,"Water, sanitation and flood protection",08/01/2012 12:00:00 AM,BR,,
BR,"Water, sanitation and flood protection",08/01/2012 12:00:00 AM,BR,,
BR,"Water, sanitation and flood protection",08/29/2012 12:00:00 AM,BR,,
BR,"Agriculture, fishing, and forestry",12/03/2012 12:00:00 AM,BR,,
BR,"Agriculture, fishing, and forestry",07/06/2012 12:00:00 AM,BR,,
BR,Transportation,08/02/2012 12:00:00 AM,BR,,
BR,"Agriculture, fishing, and forestry",09/17/2012 12:00:00 AM,BR,,
BR,Transportation,07/25/2012 12:00:00 AM,BR,,
BR,"Agriculture, fishing, and forestry",12/03/2012 12:00:00 AM,BR,,
BR,"Agriculture, fishing, and forestry",12/03/2012 12:00:00 AM,BR,,
BR,"Water, sanitation and flood protection",08/08/2012 12:00:00 AM,BR,,
BR,"Agriculture, fishing, and forestry",12/03/2012 12:00:00 AM,BR,,
BR,Transportation,09/13/2012 12:00:00 AM,BR,,
BR,"Agriculture, fishing, and forestry",12/03/2012 12:00:00 AM,BR,,
BR,"Agriculture, fishing, and forestry",08/15/2012 12:00:00 AM,BR,,
BR,Transportation,08/16/2012 12:00:00 AM,BR,,
BR,"Water, sanitation and flood protection",07/03/2012 12:00:00 AM,BR,,
BR,Transportation, organizational restructuring,Brazil,,NO. CC022-CT214/12
BR,"Agriculture, fishing, and forestry",12/03/2012 12:00:00 AM,BR,,
BR,"Agriculture, fishing, and forestry",12/03/2012 12:00:00 AM,BR,,
BR,Transportation,07/25/2012 12:00:00 AM,BR,,
BR,Transportation,07/25/2012 12:00:00 AM,BR,,
BR,"Agriculture, fishing, and forestry",12/03/2012 12:00:00 AM,BR,,
BR,"Agriculture, fishing, and forestry",12/03/2012 12:00:00 AM,BR,,
BR,"Agriculture, fishing, and forestry",12/03/2012 12:00:00 AM,BR,,
BR,Transportation,07/16/2012 12:00:00 AM,BR,,
BR,"Agriculture, fishing, and forestry",12/03/2012 12:00:00 AM,BR,,
BR,"Agriculture, fishing, and forestry",12/03/2012 12:00:00 AM,BR,,
BR,"Agriculture, fishing, and forestry",12/03/2012 12:00:00 AM,BR,,
BR,"Agriculture, fishing, and forestry",12/03/2012 12:00:00 AM,BR,,
BR,"Agriculture, fishing, and forestry",11/29/2012 12:00:00 AM,BR,,
BR,Education,10/16/2012 12:00:00 AM,BR,,
BR,Education,10/16/2012 12:00:00 AM,BR,,
BR,"Agriculture, fishing, and forestry",11/13/2012 12:00:00 AM,BR,,
BR,"Agriculture, fishing, and forestry",07/18/2012 12:00:00 AM,BR,,
BR,Health and other social services,07/19/2012 12:00:00 AM,BR,,
BR,"Water, sanitation and flood protection",07/16/2012 12:00:00 AM,BR,,
BR,Health and other social services,10/10/2012 12:00:00 AM,1W,,
BR,Health and other social services,10/10/2012 12:00:00 AM,1W,,
BR,Education,07/19/2012 12:00:00 AM,BR,,
BR,Education,07/19/2012 12:00:00 AM,BR,,
BR,Education,07/19/2012 12:00:00 AM,BR,,
BR,Education,07/19/2012 12:00:00 AM,BR,,
BR,Education,07/19/2012 12:00:00 AM,BR,,
BR,Education,07/19/2012 12:00:00 AM,BR,,
BR,Education,07/19/2012 12:00:00 AM,BR,,
